2019-10-29 15:01:10,1021339.0
2019-10-29 15:01:09,1021150.0
2019-10-29 15:00:59,1021150.0
2019-10-29 15:00:58,1021150.0
2019-10-29 15:00:58,1021148.0
2019-10-29 15:00:58,1021147.0
2019-10-29 15:00:57,1021149.0
2019-10-29 15:00:41,1021220.0
2019-10-29 15:00:41,1021290.0
2019-10-29 15:00:35,1021290.0
2019-10-29 15:00:28,1021357.0
2019-10-29 15:00:28,1021410.0
2019-10-29 15:00:27,1021698.0
2019-10-29 15:00:25,1021774.0
2019-10-29 15:00:14,1021698.0
2019-10-29 15:00:14,1021698.0
2019-10-29 15:00:14,1021699.0
2019-10-29 15:00:09,1022305.0
2019-10-29 15:00:08,1022305.0
2019-10-29 15:00:05,1022305.0
2019-10-29 15:00:04,1022523.0
2019-10-29 15:00:03,1022524.0
2019-10-29 15:00:01,1022527.0
2019-10-29 15:00:01,1022451.0
2019-10-29 14:59:59,1022529.0
2019-10-29 14:59:48,1022255.0
2019-10-29 14:59:48,1022539.0
2019-10-29 14:59:47,1022539.0
2019-10-29 14:59:46,1022255.0
2019-10-29 14:59:46,1022263.0
2019-10-29 14:59:42,1022539.0
2019-10-29 14:59:23,1022255.0
2019-10-29 14:59:23,1022256.0
2019-10-29 14:59:22,1022256.0
2019-10-29 14:59:21,1022300.0
2019-10-29 14:59:21,1022301.0
2019-10-29 14:59:21,1022539.0
2019-10-29 14:59:21,1022301.0
2019-10-29 14:59:18,1022256.0
2019-10-29 14:59:07,1022255.0
2019-10-29 14:58:58,1022081.0
2019-10-29 14:58:57,1022081.0
2019-10-29 14:58:57,1022670.0
2019-10-29 14:58:54,1022076.0
2019-10-29 14:58:52,1022076.0
2019-10-29 14:58:50,1022090.0
2019-10-29 14:58:50,1022090.0
2019-10-29 14:58:41,1022555.0
2019-10-29 14:58:40,1022555.0
2019-10-29 14:58:40,1022555.0
2019-10-29 14:58:34,1022555.0
2019-10-29 14:58:34,1022554.0
2019-10-29 14:58:33,1022072.0
2019-10-29 14:58:28,1022621.0
2019-10-29 14:58:25,1022070.0
2019-10-29 14:58:25,1021820.0
2019-10-29 14:58:25,1021820.0
2019-10-29 14:58:25,1022000.0
2019-10-29 14:58:24,1022085.0
2019-10-29 14:58:24,1022211.0
2019-10-29 14:58:22,1022211.0
2019-10-29 14:58:17,1022080.0
2019-10-29 14:58:16,1022000.0
2019-10-29 14:58:16,1022000.0
2019-10-29 14:58:16,1022000.0
2019-10-29 14:58:15,1022000.0
2019-10-29 14:58:15,1022000.0
2019-10-29 14:58:15,1022000.0
2019-10-29 14:58:15,1022000.0
2019-10-29 14:58:14,1022000.0
2019-10-29 14:58:14,1022000.0
2019-10-29 14:58:00,1021408.0
2019-10-29 14:58:00,1021413.0
2019-10-29 14:57:57,1021407.0
2019-10-29 14:57:53,1021291.0
2019-10-29 14:57:53,1021367.0
2019-10-29 14:57:53,1021406.0
2019-10-29 14:57:53,1021848.0
2019-10-29 14:57:44,1021975.0
2019-10-29 14:57:34,1022664.0
2019-10-29 14:57:29,1022665.0
2019-10-29 14:57:19,1022823.0
2019-10-29 14:57:19,1021420.0
2019-10-29 14:57:18,1021420.0
2019-10-29 14:57:18,1021420.0
2019-10-29 14:57:17,1021420.0
2019-10-29 14:57:17,1021420.0
2019-10-29 14:57:17,1021420.0
2019-10-29 14:57:16,1021354.0
2019-10-29 14:57:09,1021354.0
2019-10-29 14:57:00,1021354.0
2019-10-29 14:56:58,1021358.0
2019-10-29 14:56:37,1021242.0
2019-10-29 14:56:35,1021242.0
2019-10-29 14:56:33,1021242.0
2019-10-29 14:56:33,1021242.0
2019-10-29 14:56:33,1021605.0
2019-10-29 14:56:27,1021606.0
2019-10-29 14:56:23,1021605.0
2019-10-29 14:56:18,1021605.0
2019-10-29 14:56:18,1021605.0
2019-10-29 14:56:18,1021606.0
2019-10-29 14:56:15,1021542.0
2019-10-29 14:56:15,1021545.0
2019-10-29 14:56:10,1021605.0
2019-10-29 14:56:09,1021605.0
2019-10-29 14:56:08,1021526.0
2019-10-29 14:56:08,1021506.0
2019-10-29 14:56:08,1021506.0
2019-10-29 14:56:06,1021367.0
2019-10-29 14:56:05,1021375.0
2019-10-29 14:56:04,1021370.0
2019-10-29 14:56:04,1021370.0
2019-10-29 14:56:02,1021370.0
2019-10-29 14:56:01,1021370.0
2019-10-29 14:55:59,1021370.0
2019-10-29 14:55:59,1021370.0
2019-10-29 14:55:58,1021370.0
2019-10-29 14:55:55,1021206.0
2019-10-29 14:55:55,1021206.0
2019-10-29 14:55:55,1021206.0
2019-10-29 14:55:55,1021206.0
2019-10-29 14:55:46,1021206.0
2019-10-29 14:55:46,1021010.0
2019-10-29 14:55:43,1021526.0
2019-10-29 14:55:42,1021209.0
2019-10-29 14:55:41,1021290.0
2019-10-29 14:55:41,1021291.0
2019-10-29 14:55:41,1021292.0
2019-10-29 14:55:39,1021526.0
2019-10-29 14:55:39,1022410.0
2019-10-29 14:55:39,1022410.0
2019-10-29 14:55:39,1022101.0
2019-10-29 14:55:39,1021922.0
2019-10-29 14:55:39,1021921.0
2019-10-29 14:55:38,1021526.0
2019-10-29 14:55:38,1021527.0
2019-10-29 14:55:37,1021952.0
2019-10-29 14:55:36,1021948.0
2019-10-29 14:55:36,1021950.0
2019-10-29 14:55:36,1021951.0
2019-10-29 14:55:28,1022800.0
